YYYYMMDD,TIME,TEMP,MIN_TEMP_GROUND,PRESSURE,HUMIDITY,VIEW_RANGE,CLOUD,MIST,RAIN,SNOW,THUNDER,ICE,WEATHER_CODE
20160715,21,174,,10244,74,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160715,22,175,,10242,79,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160715,23,175,,10246,81,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160715,24,174,159.0,10239,84,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,1,173,,10237,85,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,2,174,,10235,85,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,3,174,,10236,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,4,175,,10237,87,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,5,177,,10236,88,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160716,6,182,169.0,10236,88,70.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20160716,7,187,,10239,86,70.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160716,8,191,,10242,84,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,9,192,,10243,83,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,10,191,,10243,83,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,11,198,,10244,82,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,12,199,182.0,10244,82,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,13,203,,10242,80,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,14,202,,10241,82,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,15,205,,10239,78,75.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160716,16,209,,10237,78,75.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160716,17,208,,10230,81,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,18,203,203.0,10228,79,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,19,206,,10224,78,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,20,204,,10222,79,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,21,194,,10219,83,70.0,2.0,0.0,1.0,0.0,0.0,0.0,23.0
20160716,22,201,,10218,78,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,23,202,,10217,78,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160716,24,186,183.0,10220,88,67.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20160717,1,178,,10218,92,64.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160717,2,182,,10216,92,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160717,3,180,,10214,93,62.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160717,4,178,,10215,93,64.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160717,5,176,,10216,87,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160717,6,185,173.0,10217,78,75.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
20160717,7,188,,10219,67,80.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160717,8,190,,10220,70,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160717,9,194,,10222,66,80.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160717,10,201,,10223,64,83.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160717,11,211,,10220,68,80.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160717,12,218,186.0,10219,71,75.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160717,13,221,,10218,70,75.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160717,14,218,,10216,77,75.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160717,15,215,,10215,76,75.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160717,16,213,,10212,78,75.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160717,17,212,,10211,76,75.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160717,18,207,214.0,10212,79,75.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160717,19,198,,10211,82,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160717,20,182,,10214,90,70.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160717,21,167,,10217,94,61.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160717,22,159,,10216,98,1.0,4.0,1.0,0.0,0.0,0.0,0.0,34.0
20160717,23,153,,10217,100,1.0,4.0,1.0,0.0,0.0,0.0,0.0,33.0
20160717,24,152,135.0,10215,99,1.0,9.0,1.0,0.0,0.0,0.0,0.0,33.0
20160718,1,150,,10211,99,2.0,8.0,1.0,0.0,0.0,0.0,0.0,32.0
20160718,2,154,,10209,99,8.0,7.0,1.0,0.0,0.0,0.0,0.0,32.0
20160718,3,140,,10207,99,1.0,6.0,1.0,0.0,0.0,0.0,0.0,34.0
20160718,4,132,,10209,99,1.0,9.0,1.0,0.0,0.0,0.0,0.0,33.0
20160718,5,143,,10211,100,1.0,9.0,1.0,0.0,0.0,0.0,0.0,33.0
20160718,6,182,126.0,10213,79,72.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0
20160718,7,205,,10215,71,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,8,217,,10217,69,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,9,226,,10220,51,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,10,237,,10223,49,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,11,242,,10224,50,81.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,12,241,192.0,10226,47,81.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,13,240,,10225,50,81.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,14,235,,10226,52,81.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,15,238,,10223,47,82.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,16,240,,10220,48,82.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,17,231,,10218,49,82.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,18,222,225.0,10216,53,82.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,19,210,,10217,62,83.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,20,173,,10219,73,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,21,150,,10220,91,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,22,141,,10222,97,60.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160718,23,134,,10221,98,33.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160718,24,128,106.0,10220,98,30.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
20160719,1,127,,10218,99,2.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0
20160719,2,121,,10216,98,50.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0
20160719,3,121,,10213,98,38.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
20160719,4,124,,10213,98,14.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
20160719,5,145,,10214,97,65.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
20160719,6,187,105.0,10215,72,75.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
20160719,7,207,,10214,65,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,8,234,,10214,58,76.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,9,255,,10213,52,72.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,10,271,,10209,52,72.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,11,277,,10206,51,72.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,12,283,187.0,10200,48,79.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,13,291,,10196,47,81.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,14,293,,10191,47,77.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160719,15,296,,10186,45,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,16,295,,10181,46,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,17,293,,10176,45,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,18,277,267.0,10174,52,72.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,19,261,,10173,56,79.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,20,246,,10172,62,83.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,21,237,,10171,64,83.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,22,219,,10171,72,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,23,217,,10166,70,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160719,24,208,181.0,10163,67,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,1,208,,10158,65,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,2,201,,10152,69,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,3,198,,10146,72,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,4,188,,10143,77,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,5,199,,10140,75,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,6,218,168.0,10135,70,74.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,7,239,,10130,63,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,8,263,,10123,58,81.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,9,283,,10116,50,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,10,301,,10110,47,81.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,11,309,,10105,46,80.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160720,12,317,220.0,10101,43,80.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160720,13,314,,10105,45,81.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160720,14,248,,10107,69,67.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160720,15,248,,10107,70,69.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160720,16,262,,10109,64,75.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160720,17,263,,10107,59,81.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160720,18,265,239.0,10108,55,81.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160720,19,232,,10110,64,80.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,20,214,,10116,71,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,21,216,,10121,71,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,22,197,,10124,84,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,23,181,,10125,91,60.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160720,24,176,162.0,10123,95,58.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160721,1,171,,10124,97,50.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160721,2,172,,10128,97,44.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160721,3,176,,10129,97,50.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0
20160721,4,176,,10131,96,56.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
20160721,5,181,,10133,95,56.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0
20160721,6,200,156.0,10136,89,59.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
20160721,7,216,,10142,83,63.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160721,8,225,,10145,78,66.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160721,9,224,,10150,74,70.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160721,10,225,,10150,74,73.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160721,11,230,,10153,72,75.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160721,12,226,199.0,10155,69,77.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160721,13,223,,10159,70,75.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160721,14,223,,10160,65,80.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160721,15,219,,10161,72,72.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160721,16,215,,10163,75,70.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160721,17,204,,10165,80,66.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160721,18,192,206.0,10163,85,70.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160721,19,183,,10166,90,62.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160721,20,179,,10170,92,64.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160721,21,179,,10173,92,63.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160721,22,180,,10173,92,62.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160721,23,176,,10172,93,60.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160721,24,175,172.0,10171,94,59.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0
20160722,1,178,,10169,94,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160722,2,179,,10165,93,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160722,3,180,,10165,94,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160722,4,183,,10166,93,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160722,5,184,,10168,92,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160722,6,186,172.0,10170,94,50.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160722,7,189,,10172,93,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160722,8,194,,10174,88,59.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160722,9,209,,10173,80,65.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160722,10,221,,10175,75,72.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160722,11,220,,10173,76,68.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160722,12,227,187.0,10174,76,72.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160722,13,228,,10174,74,72.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160722,14,232,,10173,73,74.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160722,15,234,,10175,73,75.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160722,16,230,,10174,76,71.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160722,17,220,,10172,82,68.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160722,18,214,224.0,10174,84,66.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160722,19,204,,10177,89,63.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160722,20,201,,10177,91,62.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160722,21,208,,10183,85,66.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160722,22,196,,10185,90,60.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160722,23,191,,10186,92,60.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160722,24,186,181.0,10183,94,57.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0
20160723,1,185,,10184,93,57.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0
20160723,2,188,,10187,93,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160723,3,188,,10184,93,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160723,4,184,,10185,94,50.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0
20160723,5,191,,10187,92,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160723,6,192,179.0,10190,91,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160723,7,194,,10192,87,59.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160723,8,211,,10192,78,64.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160723,9,227,,10193,72,68.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160723,10,228,,10195,76,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160723,11,222,,10199,78,66.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160723,12,219,190.0,10199,76,69.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160723,13,218,,10199,76,73.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160723,14,215,,10200,77,75.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160723,15,218,,10198,76,75.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160723,16,216,,10197,78,75.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160723,17,205,,10198,79,75.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160723,18,198,205.0,10196,82,70.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160723,19,193,,10196,85,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160723,20,179,,10199,92,65.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160723,21,175,,10203,94,62.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160723,22,186,,10205,92,65.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160723,23,185,,10207,91,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160723,24,182,167.0,10207,92,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160724,1,182,,10204,93,60.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160724,2,183,,10200,93,61.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160724,3,183,,10202,93,58.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160724,4,182,,10200,94,56.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160724,5,181,,10198,96,48.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160724,6,186,181.0,10197,94,43.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0
20160724,7,196,,10200,89,57.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160724,8,212,,10199,82,59.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0
20160724,9,219,,10200,71,64.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160724,10,218,,10199,75,63.0,5.0,0.0,0.0,0.0,0.0,0.0,
20160724,11,231,,10197,64,61.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160724,12,223,194.0,10199,73,75.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160724,13,229,,10196,67,80.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160724,14,214,,10195,75,75.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160724,15,217,,10193,71,74.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160724,16,213,,10189,72,75.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160724,17,219,,10187,63,81.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160724,18,206,214.0,10188,74,75.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160724,19,196,,10188,77,75.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160724,20,182,,10191,81,70.0,0.0,0.0,0.0,0.0,0.0,0.0,
20160724,21,178,,10190,83,70.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160724,22,174,,10189,88,70.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160724,23,161,,10187,94,65.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160724,24,162,139.0,10186,95,65.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160725,1,178,,10184,90,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160725,2,189,,10181,84,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160725,3,184,,10179,88,68.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160725,4,188,,10177,88,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160725,5,190,,10178,88,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160725,6,192,152.0,10179,88,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160725,7,195,,10182,87,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160725,8,195,,10184,88,67.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160725,9,192,,10185,90,56.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160725,10,186,,10188,92,48.0,8.0,0.0,1.0,0.0,0.0,0.0,58.0
20160725,11,199,,10190,84,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160725,12,200,189.0,10194,75,75.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20160725,13,201,,10195,70,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160725,14,205,,10196,67,80.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160725,15,199,,10195,72,75.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160725,16,196,,10196,74,75.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160725,17,191,,10196,75,75.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160725,18,192,192.0,10198,73,75.0,4.0,0.0,0.0,0.0,0.0,0.0,
20160725,19,177,,10199,81,70.0,2.0,0.0,0.0,0.0,0.0,0.0,
20160725,20,152,,10204,92,65.0,1.0,0.0,0.0,0.0,0.0,0.0,
20160725,21,148,,10204,97,63.0,3.0,0.0,0.0,0.0,0.0,0.0,
20160725,22,140,,10204,100,6.0,3.0,1.0,0.0,0.0,0.0,0.0,34.0
20160725,23,141,,10203,98,40.0,3.0,1.0,0.0,0.0,0.0,0.0,20.0
20160725,24,132,117.0,10202,99,8.0,2.0,1.0,0.0,0.0,0.0,0.0,34.0
20160726,1,133,,10201,98,44.0,6.0,1.0,0.0,0.0,0.0,0.0,20.0
20160726,2,145,,10199,97,61.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160726,3,144,,10198,95,62.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0
20160726,4,146,,10198,96,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160726,5,156,,10201,96,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160726,6,168,111.0,10204,91,65.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0
20160726,7,197,,10206,80,75.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160726,8,209,,10208,61,80.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160726,9,212,,10210,59,81.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160726,10,219,,10210,64,78.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160726,11,227,,10210,59,80.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160726,12,225,169.0,10209,50,81.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160726,13,223,,10208,53,82.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160726,14,217,,10209,58,78.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160726,15,211,,10208,61,81.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160726,16,203,,10206,65,80.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160726,17,198,,10205,71,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160726,18,191,196.0,10203,71,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160726,19,187,,10202,76,75.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160726,20,172,,10201,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160726,21,170,,10200,90,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160726,22,169,,10199,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160726,23,168,,10197,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160726,24,171,166.0,10192,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160727,1,171,,10187,88,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160727,2,172,,10181,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160727,3,165,,10175,87,70.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20160727,4,152,,10171,88,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160727,5,154,,10169,86,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160727,6,166,139.0,10168,86,69.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20160727,7,178,,10167,84,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160727,8,183,,10163,83,60.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160727,9,189,,10162,82,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160727,10,186,,10160,88,69.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160727,11,183,,10158,86,60.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160727,12,195,166.0,10156,80,75.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160727,13,185,,10155,88,58.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160727,14,183,,10154,92,50.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20160727,15,180,,10154,94,56.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20160727,16,178,,10153,94,32.0,8.0,0.0,1.0,0.0,0.0,0.0,53.0
20160727,17,177,,10153,96,24.0,8.0,0.0,1.0,0.0,0.0,0.0,53.0
20160727,18,177,177.0,10155,96,43.0,8.0,0.0,1.0,0.0,0.0,0.0,58.0
20160727,19,179,,10157,96,46.0,8.0,0.0,1.0,0.0,0.0,0.0,82.0
20160727,20,172,,10160,97,63.0,8.0,0.0,1.0,0.0,0.0,0.0,57.0
20160727,21,170,,10161,96,65.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160727,22,165,,10162,96,63.0,8.0,0.0,1.0,0.0,0.0,0.0,57.0
20160727,23,166,,10160,97,60.0,8.0,0.0,1.0,0.0,0.0,0.0,61.0
20160727,24,170,165.0,10158,97,59.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160728,1,168,,10154,97,50.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160728,2,167,,10152,98,50.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160728,3,166,,10148,98,40.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160728,4,169,,10147,98,36.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160728,5,173,,10146,98,34.0,8.0,0.0,0.0,0.0,0.0,0.0,10.0
20160728,6,181,166.0,10143,98,50.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160728,7,183,,10141,92,58.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160728,8,196,,10142,85,63.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160728,9,198,,10142,81,67.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0
20160728,10,203,,10142,78,65.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160728,11,205,,10142,78,65.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160728,12,209,183.0,10141,77,63.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0
20160728,13,213,,10136,76,65.0,6.0,0.0,0.0,0.0,0.0,0.0,
20160728,14,217,,10134,78,72.0,7.0,0.0,0.0,0.0,0.0,0.0,
20160728,15,198,,10135,81,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160728,16,193,,10134,82,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160728,17,189,,10133,83,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160728,18,184,185.0,10134,83,70.0,8.0,0.0,1.0,0.0,0.0,0.0,23.0
20160728,19,180,,10136,83,70.0,8.0,0.0,0.0,0.0,0.0,0.0,
20160728,20,172,,10131,80,75.0,8.0,0.0,1.0,0.0,0.0,0.0,81.0
20160728,21,154,,10131,89,70.0,5.0,0.0,1.0,0.0,0.0,0.0,23.0
