MONTH,DAY,TIME,TEMP,PRESSURE
3,89,23,7.5,10039
3,89,24,9.0,10039
3,90,1,8.7,10043
3,90,2,7.7,10049
3,90,3,7.3,10054
3,90,4,6.9,10057
3,90,5,6.8,10060
3,90,6,6.8,10063
3,90,7,8.1,10066
3,90,8,8.6,10070
3,90,9,9.1,10077
3,90,10,9.5,10084
3,90,11,8.7,10091
3,90,12,9.3,10093
3,90,13,9.9,10097
3,90,14,9.8,10102
3,90,15,9.4,10103
3,90,16,9.6,10105
3,90,17,9.0,10106
3,90,18,8.2,10107
3,90,19,7.4,10111
3,90,20,6.4,10114
3,90,21,6.5,10116
3,90,22,6.4,10118
3,90,23,5.9,10119
3,90,24,5.3,10119
3,91,1,5.4,10121
3,91,2,5.9,10121
3,91,3,5.5,10123
3,91,4,5.1,10122
3,91,5,4.7,10126
3,91,6,5.2,10127
3,91,7,6.6,10132
3,91,8,8.2,10138
3,91,9,9.4,10141
3,91,10,10.3,10143
3,91,11,10.6,10143
3,91,12,11.2,10143
3,91,13,11.2,10142
3,91,14,10.2,10141
3,91,15,10.8,10139
3,91,16,10.6,10138
3,91,17,9.9,10145
3,91,18,8.8,10155
3,91,19,7.8,10158
3,91,20,6.9,10164
3,91,21,6.1,10168
3,91,22,5.3,10174
3,91,23,4.2,10181
3,91,24,4.0,10188
4,92,1,2.9,10191
4,92,2,4.3,10189
4,92,3,3.4,10196
4,92,4,0.9,10203
4,92,5,1.0,10208
4,92,6,-0.3,10212
4,92,7,5.4,10219
4,92,8,6.5,10218
4,92,9,7.9,10222
4,92,10,9.3,10224
4,92,11,10.5,10221
4,92,12,11.8,10219
4,92,13,12.5,10211
4,92,14,12.2,10208
4,92,15,11.8,10205
4,92,16,9.4,10202
4,92,17,9.3,10200
4,92,18,8.0,10198
4,92,19,6.5,10198
4,92,20,5.0,10198
4,92,21,5.2,10196
4,92,22,5.2,10195
4,92,23,6.5,10190
4,92,24,6.8,10186
4,93,1,7.9,10184
4,93,2,7.4,10180
4,93,3,7.3,10175
4,93,4,7.0,10175
4,93,5,7.1,10173
4,93,6,7.6,10175
4,93,7,8.6,10175
4,93,8,9.6,10173
4,93,9,10.1,10175
4,93,10,11.1,10175
4,93,11,11.2,10170
4,93,12,11.8,10164
4,93,13,12.7,10159
4,93,14,12.1,10150
4,93,15,11.7,10143
4,93,16,12.1,10135
4,93,17,11.8,10130
4,93,18,11.5,10122
4,93,19,11.3,10123
4,93,20,11.4,10122
4,93,21,10.8,10116
4,93,22,10.9,10109
4,93,23,11.4,10104
4,93,24,11.9,10097
4,94,1,12.0,10091
4,94,2,12.6,10087
4,94,3,13.1,10088
4,94,4,12.6,10086
4,94,5,12.5,10088
4,94,6,12.6,10091
4,94,7,13.0,10094
4,94,8,13.3,10095
4,94,9,13.9,10096
4,94,10,15.0,10097
4,94,11,15.5,10095
4,94,12,15.0,10092
4,94,13,15.1,10090
4,94,14,15.7,10086
4,94,15,16.8,10079
4,94,16,16.4,10075
4,94,17,15.4,10072
4,94,18,12.9,10068
4,94,19,14.9,10068
4,94,20,13.8,10066
4,94,21,13.1,10060
4,94,22,13.2,10055
4,94,23,12.6,10054
4,94,24,12.5,10052
4,95,1,12.3,10043
4,95,2,12.6,10039
4,95,3,12.2,10034
4,95,4,10.3,10034
4,95,5,11.7,10036
4,95,6,10.5,10036
4,95,7,12.7,10036
4,95,8,12.8,10040
4,95,9,12.2,10045
4,95,10,11.2,10052
4,95,11,11.6,10053
4,95,12,13.4,10056
4,95,13,14.2,10055
4,95,14,13.6,10056
4,95,15,14.9,10054
4,95,16,14.2,10051
4,95,17,12.0,10052
4,95,18,11.4,10054
4,95,19,12.4,10059
4,95,20,12.0,10058
4,95,21,11.8,10058
4,95,22,10.6,10059
4,95,23,8.6,10056
4,95,24,8.4,10056
4,96,1,8.3,10053
4,96,2,8.3,10051
4,96,3,7.5,10049
4,96,4,7.2,10051
4,96,5,7.6,10050
4,96,6,7.8,10052
4,96,7,10.3,10052
4,96,8,11.3,10054
4,96,9,10.6,10057
4,96,10,11.1,10063
4,96,11,11.1,10065
4,96,12,11.0,10066
4,96,13,10.4,10071
4,96,14,10.1,10074
4,96,15,9.6,10077
4,96,16,10.4,10078
4,96,17,10.1,10080
4,96,18,9.6,10084
4,96,19,9.4,10090
4,96,20,10.0,10092
4,96,21,8.9,10096
4,96,22,8.4,10097
4,96,23,7.9,10097
4,96,24,7.8,10098
4,97,1,6.8,10096
4,97,2,5.2,10094
4,97,3,4.8,10090
4,97,4,7.5,10088
4,97,5,8.6,10086
4,97,6,8.5,10087
4,97,7,9.4,10086
4,97,8,9.8,10086
4,97,9,10.4,10083
4,97,10,10.1,10076
4,97,11,9.6,10070
4,97,12,9.0,10066
4,97,13,9.4,10056
4,97,14,9.2,10048
4,97,15,9.4,10045
4,97,16,10.8,10038
4,97,17,9.6,10037
4,97,18,7.4,10043
4,97,19,7.8,10046
4,97,20,8.1,10046
4,97,21,8.6,10047
4,97,22,8.2,10050
4,97,23,7.9,10051
4,97,24,7.6,10051
4,98,1,7.4,10053
4,98,2,7.4,10051
4,98,3,7.3,10052
4,98,4,7.2,10052
4,98,5,7.0,10054
4,98,6,7.3,10056
4,98,7,7.4,10060
4,98,8,7.9,10064
4,98,9,8.5,10068
4,98,10,8.0,10073
4,98,11,8.7,10078
4,98,12,6.9,10083
4,98,13,8.5,10084
4,98,14,8.9,10086
4,98,15,9.3,10086
4,98,16,9.2,10087
4,98,17,8.5,10089
4,98,18,7.9,10092
4,98,19,7.7,10097
4,98,20,6.7,10101
4,98,21,7.2,10104
4,98,22,7.2,10109
4,98,23,6.0,10109
4,98,24,3.9,10110
4,99,1,2.2,10109
4,99,2,2.0,10108
4,99,3,1.4,10108
4,99,4,1.5,10110
4,99,5,3.1,10114
4,99,6,5.3,10118
4,99,7,6.4,10119
4,99,8,8.0,10122
4,99,9,9.4,10122
4,99,10,9.4,10120
4,99,11,8.8,10121
4,99,12,9.9,10118
4,99,13,10.9,10116
4,99,14,10.5,10113
4,99,15,10.1,10110
4,99,16,9.6,10108
4,99,17,9.4,10109
4,99,18,8.1,10110
4,99,19,4.9,10110
4,99,20,3.6,10109
4,99,21,2.6,10105
4,99,22,2.6,10101
4,99,23,1.8,10098
4,99,24,1.7,10096
4,100,1,2.5,10091
4,100,2,3.2,10086
4,100,3,3.9,10081
4,100,4,3.2,10078
4,100,5,2.7,10074
4,100,6,5.1,10075
4,100,7,7.3,10074
4,100,8,8.9,10074
4,100,9,9.7,10073
4,100,10,11.1,10070
4,100,11,11.6,10068
4,100,12,12.5,10064
4,100,13,13.5,10060
4,100,14,14.0,10054
4,100,15,14.1,10050
4,100,16,14.0,10049
4,100,17,13.3,10048
4,100,18,12.9,10052
4,100,19,11.8,10057
4,100,20,11.1,10060
4,100,21,9.0,10067
4,100,22,8.4,10069
4,100,23,8.3,10072
4,100,24,8.3,10075
4,101,1,7.4,10080
4,101,2,7.0,10086
4,101,3,7.3,10089
4,101,4,6.7,10092
4,101,5,5.1,10098
4,101,6,5.5,10106
4,101,7,8.2,10114
4,101,8,9.4,10120
4,101,9,10.0,10125
4,101,10,11.3,10125
4,101,11,12.3,10123
4,101,12,12.5,10121
4,101,13,13.4,10115
4,101,14,14.1,10114
4,101,15,13.8,10111
4,101,16,13.3,10107
4,101,17,13.1,10110
4,101,18,12.1,10110
4,101,19,11.1,10110
4,101,20,11.0,10109
4,101,21,10.8,10107
4,101,22,10.4,10107
4,101,23,10.2,10110
4,101,24,9.9,10110
4,102,1,9.7,10111
4,102,2,9.3,10111
4,102,3,9.1,10110
4,102,4,8.4,10108
4,102,5,8.1,10107
4,102,6,8.5,10108
4,102,7,9.8,10108
4,102,8,11.3,10106
4,102,9,13.2,10100
4,102,10,13.9,10102
4,102,11,15.5,10095
4,102,12,16.5,10090
4,102,13,17.2,10088
4,102,14,17.6,10085
4,102,15,17.4,10079
4,102,16,16.6,10077
4,102,17,16.9,10078
4,102,18,16.0,10079
4,102,19,15.2,10087
4,102,20,13.5,10088
4,102,21,13.6,10085
4,102,22,13.1,10084
4,102,23,13.2,10089
4,102,24,11.7,10085
4,103,1,10.9,10079
4,103,2,10.5,10079
4,103,3,10.0,10079
4,103,4,7.8,10078
4,103,5,9.5,10081
4,103,6,9.7,10084
4,103,7,10.5,10087
4,103,8,11.4,10091
4,103,9,12.2,10093
4,103,10,12.2,10092
4,103,11,14.4,10092
4,103,12,14.1,10089
4,103,13,14.8,10088
4,103,14,14.9,10084
4,103,15,13.9,10081
4,103,16,13.7,10078
4,103,17,13.0,10078
4,103,18,12.0,10079
4,103,19,11.5,10085
4,103,20,9.0,10085
4,103,21,8.2,10088
4,103,22,6.6,10089
4,103,23,5.2,10090
4,103,24,6.2,10087
4,104,1,5.6,10082
4,104,2,5.4,10085
4,104,3,7.1,10085
4,104,4,6.9,10082
4,104,5,6.2,10079
4,104,6,8.5,10077
4,104,7,9.6,10077
4,104,8,11.2,10078
4,104,9,12.0,10081
4,104,10,14.2,10081
4,104,11,14.9,10083
4,104,12,13.3,10085
4,104,13,14.2,10085
4,104,14,15.2,10085
4,104,15,13.7,10089
4,104,16,12.8,10094
4,104,17,12.6,10093
4,104,18,10.4,10096
4,104,19,8.5,10097
4,104,20,7.0,10104
4,104,21,6.8,10107
4,104,22,5.3,10109
4,104,23,6.1,10111
4,104,24,4.3,10113
4,105,1,4.3,10113
4,105,2,5.9,10114
4,105,3,5.7,10114
4,105,4,6.0,10113
4,105,5,6.5,10110
4,105,6,7.2,10114
4,105,7,9.9,10118
4,105,8,11.5,10123
4,105,9,12.7,10125
4,105,10,13.9,10127
4,105,11,15.1,10126
4,105,12,15.2,10124
4,105,13,15.5,10120
4,105,14,14.9,10115
4,105,15,14.9,10111
4,105,16,15.0,10106
4,105,17,14.6,10101
4,105,18,11.9,10096
4,105,19,9.1,10092
4,105,20,9.2,10091
4,105,21,7.5,10084
4,105,22,8.3,10078
4,105,23,9.0,10070
4,105,24,10.7,10066
4,106,1,10.1,10057
4,106,2,9.4,10045
4,106,3,9.3,10036
4,106,4,8.5,10026
4,106,5,8.8,10023
4,106,6,9.7,10020
4,106,7,10.1,10019
4,106,8,10.6,10017
4,106,9,9.9,10018
4,106,10,9.9,10019
4,106,11,11.1,10018
4,106,12,11.8,10017
4,106,13,11.0,10020
4,106,14,11.7,10018
4,106,15,12.3,10013
4,106,16,11.1,10013
4,106,17,10.5,10011
4,106,18,10.0,10002
4,106,19,9.5,9995
4,106,20,8.9,9991
4,106,21,9.4,9988
4,106,22,9.5,9982
4,106,23,9.3,9969
4,106,24,9.6,9958
4,107,1,10.0,9950
4,107,2,9.9,9950
4,107,3,8.9,9955
4,107,4,8.2,9961
4,107,5,8.7,9972
4,107,6,8.6,9977
4,107,7,9.5,9979
4,107,8,9.7,9985
4,107,9,10.3,9991
4,107,10,8.4,10001
4,107,11,8.2,10008
4,107,12,8.3,10016
4,107,13,7.7,10021
4,107,14,7.9,10029
4,107,15,8.1,10032
4,107,16,7.7,10040
4,107,17,7.1,10043
4,107,18,7.0,10044
4,107,19,6.6,10048
4,107,20,5.6,10057
4,107,21,5.9,10058
4,107,22,5.3,10063
4,107,23,5.8,10067
4,107,24,4.9,10066
4,108,1,5.3,10071
4,108,2,5.5,10076
4,108,3,5.2,10080
4,108,4,4.6,10083
4,108,5,4.7,10086
4,108,6,6.1,10093
4,108,7,7.2,10101
4,108,8,7.4,10109
4,108,9,7.0,10120
4,108,10,7.8,10129
4,108,11,9.2,10136
4,108,12,8.5,10142
4,108,13,10.1,10148
4,108,14,9.7,10153
4,108,15,10.0,10158
4,108,16,9.4,10163
4,108,17,8.0,10169
4,108,18,8.0,10174
4,108,19,5.4,10180
4,108,20,3.7,10187
4,108,21,2.4,10192
4,108,22,2.0,10195
4,108,23,1.4,10196
4,108,24,1.4,10197
4,109,1,1.3,10196
4,109,2,1.7,10196
4,109,3,1.2,10194
4,109,4,1.6,10195
4,109,5,3.3,10196
4,109,6,6.0,10197
4,109,7,9.5,10196
4,109,8,10.9,10198
4,109,9,11.5,10200
4,109,10,11.7,10203
4,109,11,11.0,10205
4,109,12,10.7,10209
4,109,13,11.2,10209
4,109,14,10.9,10210
4,109,15,10.0,10211
4,109,16,9.8,10213
4,109,17,9.6,10215
4,109,18,9.4,10218
4,109,19,9.5,10220
4,109,20,9.3,10224
4,109,21,9.6,10225
4,109,22,9.8,10227
4,109,23,9.8,10228
4,109,24,9.7,10231
4,110,1,9.7,10231
4,110,2,9.8,10233
4,110,3,9.7,10236
4,110,4,9.4,10240
4,110,5,9.0,10244
4,110,6,9.0,10249
4,110,7,9.5,10255
4,110,8,10.2,10260
4,110,9,10.8,10264
4,110,10,10.9,10272
4,110,11,11.3,10277
4,110,12,11.5,10281
4,110,13,11.9,10284
4,110,14,11.3,10288
4,110,15,10.7,10289
4,110,16,10.0,10291
4,110,17,9.2,10292
4,110,18,8.1,10296
4,110,19,7.0,10301
4,110,20,6.0,10306
4,110,21,5.9,10308
4,110,22,5.3,10312
4,110,23,3.0,10315
4,110,24,3.1,10318
4,111,1,1.6,10317
4,111,2,1.5,10316
4,111,3,1.5,10315
4,111,4,0.8,10316
4,111,5,1.1,10318
4,111,6,3.3,10324
4,111,7,8.3,10328
4,111,8,9.3,10329
4,111,9,9.7,10329
4,111,10,10.2,10326
4,111,11,12.0,10323
4,111,12,12.3,10320
4,111,13,12.3,10317
4,111,14,12.6,10314
4,111,15,12.7,10308
4,111,16,12.6,10303
4,111,17,11.9,10298
4,111,18,10.8,10296
4,111,19,9.5,10296
4,111,20,8.3,10297
4,111,21,7.7,10292
4,111,22,7.4,10293
4,111,23,6.9,10295
4,111,24,6.0,10290
4,112,1,5.8,10284
4,112,2,5.3,10281
4,112,3,4.9,10279
4,112,4,4.5,10275
4,112,5,4.2,10271
4,112,6,6.0,10271
4,112,7,7.2,10270
4,112,8,9.1,10268
4,112,9,11.4,10265
4,112,10,12.2,10261
4,112,11,13.2,10255
4,112,12,14.3,10250
4,112,13,15.1,10244
4,112,14,15.0,10237
4,112,15,14.5,10231
4,112,16,13.6,10227
4,112,17,13.4,10225
4,112,18,12.8,10224
4,112,19,11.8,10227
4,112,20,10.5,10228
4,112,21,9.7,10232
4,112,22,8.6,10235
4,112,23,8.0,10238
4,112,24,7.9,10234
4,113,1,7.1,10232
4,113,2,6.8,10230
4,113,3,7.0,10227
4,113,4,6.9,10225
4,113,5,6.7,10228
4,113,6,7.6,10229
4,113,7,8.7,10227
4,113,8,9.3,10224
4,113,9,9.9,10225
4,113,10,10.3,10224
4,113,11,10.9,10220
4,113,12,11.1,10215
4,113,13,11.5,10210
4,113,14,11.4,10202
4,113,15,10.3,10197
4,113,16,9.7,10191
4,113,17,9.4,10187
4,113,18,9.0,10184
4,113,19,8.2,10184
4,113,20,7.7,10184
4,113,21,7.7,10184
4,113,22,7.2,10183
4,113,23,6.8,10181
4,113,24,6.6,10180
4,114,1,6.3,10177
4,114,2,6.2,10173
4,114,3,5.9,10169
4,114,4,5.7,10167
4,114,5,4.8,10167
4,114,6,5.7,10169
4,114,7,7.0,10168
4,114,8,7.4,10167
4,114,9,5.4,10169
4,114,10,8.1,10170
4,114,11,8.7,10170
4,114,12,9.2,10170
4,114,13,8.2,10171
4,114,14,7.6,10171
4,114,15,8.2,10169
4,114,16,7.7,10169
4,114,17,6.7,10171
4,114,18,5.3,10174
4,114,19,5.4,10173
4,114,20,4.6,10175
4,114,21,5.1,10171
4,114,22,4.6,10168
4,114,23,5.0,10167
4,114,24,3.3,10169
4,115,1,3.3,10162
4,115,2,2.9,10160
4,115,3,4.1,10156
4,115,4,3.5,10154
4,115,5,4.8,10152
4,115,6,4.9,10153
4,115,7,5.3,10156
4,115,8,5.3,10157
4,115,9,6.8,10156
4,115,10,5.6,10159
4,115,11,7.1,10156
4,115,12,7.8,10153
4,115,13,7.9,10156
4,115,14,8.0,10152
4,115,15,6.2,10152
4,115,16,6.8,10152
4,115,17,6.5,10154
4,115,18,5.6,10154
4,115,19,5.7,10156
4,115,20,4.0,10158
4,115,21,4.5,10155
4,115,22,3.6,10156
4,115,23,3.1,10153
4,115,24,1.6,10146
4,116,1,2.5,10142
4,116,2,3.1,10136
4,116,3,4.8,10129
4,116,4,4.6,10122
4,116,5,5.4,10117
4,116,6,5.9,10109
4,116,7,6.7,10101
4,116,8,7.8,10091
4,116,9,7.9,10079
4,116,10,6.5,10070
4,116,11,8.3,10058
4,116,12,6.6,10050
4,116,13,6.6,10045
4,116,14,6.8,10039
4,116,15,7.4,10034
4,116,16,7.0,10031
4,116,17,6.8,10031
4,116,18,5.3,10029
4,116,19,4.3,10027
4,116,20,4.7,10028
4,116,21,4.4,10027
4,116,22,4.9,10026
4,116,23,4.1,10021
4,116,24,4.7,10013
4,117,1,5.3,10004
4,117,2,5.3,9994
4,117,3,3.7,9986
4,117,4,4.0,9979
4,117,5,3.9,9978
4,117,6,4.2,9983
4,117,7,4.5,9988
4,117,8,6.1,9989
4,117,9,7.7,9990
4,117,10,6.8,9993
4,117,11,4.4,9999
4,117,12,4.1,10003
4,117,13,6.7,10003
4,117,14,6.6,10006
4,117,15,7.1,10004
4,117,16,6.6,10010
4,117,17,6.4,10011
4,117,18,5.8,10011
4,117,19,6.4,10012
4,117,20,5.1,10014
4,117,21,6.5,10010
4,117,22,5.0,10012
4,117,23,5.7,10008
4,117,24,5.1,10009
4,118,1,5.9,10008
4,118,2,5.9,10009
4,118,3,5.9,10013
4,118,4,5.5,10018
4,118,5,5.9,10024
4,118,6,6.4,10033
4,118,7,6.7,10040
4,118,8,7.0,10048
4,118,9,7.1,10055
4,118,10,7.4,10058
4,118,11,7.2,10063
4,118,12,7.9,10070
4,118,13,7.1,10078
4,118,14,7.5,10082
4,118,15,6.9,10088
4,118,16,4.4,10096
4,118,17,5.3,10104
4,118,18,5.1,10107
4,118,19,5.6,10110
4,118,20,6.0,10115
4,118,21,5.5,10118
4,118,22,4.0,10127
4,118,23,3.7,10126
4,118,24,3.0,10126
4,119,1,2.0,10129
4,119,2,1.4,10129
4,119,3,1.0,10130
4,119,4,0.6,10131
4,119,5,0.1,10132
4,119,6,3.0,10136
4,119,7,4.6,10141
4,119,8,4.9,10144
4,119,9,6.5,10141
4,119,10,5.7,10141
4,119,11,6.3,10141
4,119,12,5.7,10143
4,119,13,6.8,10145
4,119,14,7.6,10145
4,119,15,7.7,10144
4,119,16,8.1,10144
4,119,17,7.8,10143
4,119,18,7.0,10140
4,119,19,4.9,10137
4,119,20,4.9,10135
4,119,21,4.3,10129
4,119,22,4.9,10124
4,119,23,5.2,10118
4,119,24,5.1,10108
4,120,1,6.6,10099
4,120,2,7.2,10092
4,120,3,6.9,10086
4,120,4,6.2,10090
4,120,5,5.6,10089
4,120,6,4.6,10098
4,120,7,5.4,10099
4,120,8,6.4,10098
4,120,9,8.0,10097
4,120,10,9.4,10106
4,120,11,10.2,10108
4,120,12,10.0,10113
4,120,13,10.3,10118
4,120,14,10.2,10118
4,120,15,11.2,10118
4,120,16,9.9,10118
4,120,17,9.7,10120
4,120,18,9.2,10123
4,120,19,8.6,10127
4,120,20,7.4,10133
4,120,21,6.9,10136
4,120,22,8.0,10137
4,120,23,7.3,10140
4,120,24,5.1,10142
4,121,1,6.8,10145
4,121,2,5.9,10151
4,121,3,6.4,10156
4,121,4,5.9,10160
4,121,5,6.1,10166
4,121,6,7.5,10173
4,121,7,8.3,10178
4,121,8,8.3,10185
4,121,9,9.4,10189
4,121,10,9.5,10195
4,121,11,9.8,10199
4,121,12,9.6,10204
4,121,13,9.8,10210
4,121,14,9.1,10215
4,121,15,8.9,10219
4,121,16,9.2,10224
4,121,17,8.7,10229
4,121,18,8.4,10232
4,121,19,6.4,10240
4,121,20,4.6,10248
4,121,21,3.6,10252
4,121,22,3.9,10257
4,121,23,1.9,10263
4,121,24,1.8,10262
5,122,1,1.1,10264
5,122,2,0.1,10266
5,122,3,0.4,10270
5,122,4,0.2,10272
5,122,5,0.1,10278
5,122,6,4.1,10283
5,122,7,8.0,10288
5,122,8,9.4,10288
5,122,9,10.4,10289
5,122,10,10.7,10288
5,122,11,10.8,10287
5,122,12,11.7,10284
5,122,13,11.4,10283
5,122,14,11.9,10284
5,122,15,12.0,10283
5,122,16,11.8,10282
5,122,17,10.9,10282
5,122,18,9.6,10281
5,122,19,7.1,10284
5,122,20,5.8,10285
5,122,21,3.4,10283
5,122,22,2.8,10281
5,122,23,2.1,10277
5,122,24,1.6,10274
5,123,1,1.8,10271
5,123,2,0.4,10269
5,123,3,1.6,10263
5,123,4,1.2,10259
5,123,5,2.0,10256
5,123,6,7.2,10252
5,123,7,10.3,10248
5,123,8,12.7,10245
5,123,9,13.6,10241
5,123,10,15.0,10237
5,123,11,15.0,10232
5,123,12,15.9,10226
5,123,13,15.6,10217
5,123,14,14.7,10213
5,123,15,13.1,10209
5,123,16,13.1,10204
5,123,17,12.9,10196
5,123,18,12.7,10192
5,123,19,12.7,10188
5,123,20,12.4,10186
5,123,21,12.2,10185
5,123,22,12.2,10179
5,123,23,11.3,10177
5,123,24,9.9,10183
5,124,1,9.4,10184
5,124,2,8.6,10186
5,124,3,9.3,10194
5,124,4,8.2,10199
5,124,5,8.2,10206
5,124,6,9.2,10214
5,124,7,9.7,10223
5,124,8,10.2,10231
5,124,9,10.4,10237
5,124,10,11.1,10242
5,124,11,11.4,10248
5,124,12,11.3,10252
5,124,13,11.0,10256
5,124,14,11.4,10261
5,124,15,10.2,10265
5,124,16,10.5,10267
5,124,17,11.0,10269
5,124,18,10.0,10271
5,124,19,7.6,10275
5,124,20,6.4,10279
5,124,21,5.4,10283
5,124,22,4.6,10285
5,124,23,3.8,10287
5,124,24,3.3,10285
5,125,1,3.0,10285
5,125,2,2.5,10287
5,125,3,2.1,10288
5,125,4,2.4,10288
5,125,5,3.0,10291
5,125,6,7.6,10293
5,125,7,10.5,10293
5,125,8,12.0,10295
5,125,9,13.0,10295
5,125,10,13.9,10296
5,125,11,15.0,10294
5,125,12,14.1,10292
5,125,13,13.2,10289
5,125,14,14.0,10287
5,125,15,14.5,10281
5,125,16,14.0,10278
5,125,17,14.0,10275
5,125,18,12.9,10273
5,125,19,10.8,10271
5,125,20,9.3,10271
5,125,21,8.3,10273
5,125,22,7.6,10272
5,125,23,7.1,10271
5,125,24,6.8,10269
5,126,1,6.2,10264
5,126,2,6.4,10262
5,126,3,5.5,10259
5,126,4,4.8,10259
5,126,5,6.4,10258
5,126,6,8.4,10257
5,126,7,10.6,10257
5,126,8,12.7,10254
5,126,9,14.9,10250
5,126,10,16.0,10247
5,126,11,16.8,10242
5,126,12,17.0,10236
5,126,13,17.3,10229
5,126,14,17.7,10224
5,126,15,17.8,10215
5,126,16,17.5,10206
5,126,17,17.3,10201
5,126,18,16.5,10195
5,126,19,14.4,10190
5,126,20,13.4,10191
5,126,21,12.9,10189
5,126,22,12.3,10186
5,126,23,12.3,10182
5,126,24,12.5,10177
5,127,1,11.0,10173
5,127,2,10.3,10169
5,127,3,9.6,10164
5,127,4,9.8,10160
5,127,5,10.4,10156
5,127,6,12.3,10156
5,127,7,14.3,10151
5,127,8,16.2,10146
5,127,9,17.8,10138
5,127,10,18.7,10134
5,127,11,19.6,10130
5,127,12,19.9,10124
5,127,13,21.2,10118
5,127,14,21.9,10112
5,127,15,22.6,10108
5,127,16,22.8,10102
5,127,17,22.2,10099
5,127,18,21.5,10098
5,127,19,17.1,10099
5,127,20,13.9,10104
5,127,21,11.8,10104
5,127,22,11.1,10105
5,127,23,10.6,10105
5,127,24,10.5,10105
5,128,1,9.6,10103
5,128,2,9.7,10103
5,128,3,9.8,10102
5,128,4,9.4,10102
5,128,5,11.3,10103
5,128,6,13.9,10105
5,128,7,16.3,10106
5,128,8,18.5,10106
5,128,9,20.9,10106
5,128,10,22.5,10103
5,128,11,23.7,10101
5,128,12,24.6,10100
5,128,13,23.2,10099
5,128,14,24.4,10096
5,128,15,23.3,10092
5,128,16,24.6,10090
5,128,17,22.9,10087
5,128,18,21.3,10088
5,128,19,20.3,10091
5,128,20,18.0,10094
5,128,21,18.0,10095
5,128,22,17.2,10096
5,128,23,17.5,10095
5,128,24,16.2,10097
5,129,1,14.2,10101
5,129,2,13.6,10101
5,129,3,13.9,10101
5,129,4,13.4,10102
5,129,5,14.2,10105
5,129,6,16.3,10108
5,129,7,18.0,10111
5,129,8,20.0,10112
5,129,9,21.2,10113
5,129,10,22.7,10111
5,129,11,23.3,10111
5,129,12,24.1,10110
5,129,13,24.7,10107
5,129,14,24.8,10105
5,129,15,24.6,10104
5,129,16,24.3,10103
5,129,17,23.3,10102
5,129,18,22.1,10104
5,129,19,19.8,10107
5,129,20,19.4,10112
5,129,21,19.0,10115
5,129,22,19.0,10117
5,129,23,18.5,10120
5,129,24,17.3,10122
5,130,1,16.9,10122
5,130,2,16.0,10124
5,130,3,15.5,10124
5,130,4,14.9,10123
5,130,5,14.9,10126
5,130,6,16.2,10127
5,130,7,18.0,10129
5,130,8,19.2,10129
5,130,9,20.1,10130
5,130,10,21.3,10125
5,130,11,22.6,10123
5,130,12,23.3,10120
5,130,13,23.9,10120
5,130,14,23.1,10118
5,130,15,23.0,10113
5,130,16,23.2,10109
5,130,17,23.0,10107
5,130,18,21.9,10109
5,130,19,20.9,10110
5,130,20,20.6,10113
5,130,21,20.0,10113
5,130,22,18.8,10111
5,130,23,18.1,10110
5,130,24,17.6,10109
5,131,1,16.2,10108
5,131,2,16.7,10105
5,131,3,16.4,10101
5,131,4,16.0,10099
5,131,5,15.8,10098
5,131,6,15.9,10099
5,131,7,16.5,10097
5,131,8,16.3,10097
5,131,9,17.2,10095
5,131,10,18.2,10094
5,131,11,19.2,10092
5,131,12,19.8,10091
5,131,13,20.7,10085
5,131,14,20.2,10083
5,131,15,20.6,10080
5,131,16,20.4,10076
5,131,17,19.6,10073
5,131,18,19.5,10072
5,131,19,19.0,10074
5,131,20,18.5,10075
5,131,21,18.3,10073
5,131,22,18.0,10070
5,131,23,17.7,10067
5,131,24,17.6,10065
5,132,1,17.4,10061
5,132,2,16.5,10059
5,132,3,15.9,10058
5,132,4,14.6,10057
5,132,5,14.3,10057
5,132,6,15.1,10056
5,132,7,17.0,10059
5,132,8,18.6,10059
5,132,9,19.6,10058
5,132,10,21.2,10054
5,132,11,22.8,10051
5,132,12,22.9,10048
5,132,13,23.7,10044
5,132,14,23.5,10039
5,132,15,24.3,10034
5,132,16,23.7,10030
5,132,17,23.2,10024
5,132,18,22.5,10023
5,132,19,21.3,10022
5,132,20,20.0,10025
5,132,21,20.6,10026
5,132,22,19.0,10026
5,132,23,18.3,10025
5,132,24,17.2,10023
5,133,1,16.1,10020
5,133,2,16.1,10018
5,133,3,15.4,10017
5,133,4,14.5,10017
5,133,5,14.9,10018
5,133,6,16.5,10017
5,133,7,18.0,10019
5,133,8,19.2,10015
5,133,9,20.6,10012
5,133,10,22.0,10008
5,133,11,23.5,10005
5,133,12,23.8,10003
5,133,13,24.1,10001
5,133,14,24.2,10000
5,133,15,24.1,9998
5,133,16,23.4,9999
5,133,17,23.5,9999
5,133,18,22.9,10000
5,133,19,21.0,10005
5,133,20,20.3,10014
5,133,21,19.5,10020
5,133,22,18.8,10023
5,133,23,17.9,10025
5,133,24,17.2,10026
5,134,1,16.2,10027
5,134,2,15.5,10029
5,134,3,14.6,10030
5,134,4,13.6,10034
5,134,5,13.0,10039
5,134,6,13.9,10044
5,134,7,15.9,10046
5,134,8,17.4,10048
5,134,9,18.9,10051
5,134,10,20.3,10056
5,134,11,21.3,10059
5,134,12,19.2,10064
5,134,13,17.9,10066
5,134,14,16.3,10071
5,134,15,15.4,10076
5,134,16,13.9,10079
