id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3876312840,9/12/2014,408000,3,1.75,1970,7100,1,0,0,3,7,1590,380,1976,0,98072,47.7353,-122.172,1790,7455
6928600330,8/20/2014,278000,5,1.75,2170,9752,1,0,0,3,7,1100,1070,1962,0,98003,47.3355,-122.331,1810,10609
5316100820,1/22/2015,1.20E+06,3,3,2350,1620,2,0,0,3,9,1560,790,2001,0,98112,47.6308,-122.279,2000,4380
1022059161,6/13/2014,454000,4,2.25,2630,39000,2,0,0,3,9,2630,0,1979,0,98042,47.4089,-122.149,2270,66647
4134300175,4/17/2015,1.85E+06,4,2.5,4120,14866,1,1,4,3,8,2070,2050,1965,0,98006,47.5571,-122.193,3620,19729
7853301130,5/5/2015,499000,4,2.25,2440,5000,2,0,0,3,7,2440,0,2007,0,98065,47.5407,-121.89,2440,5212
6928000620,2/18/2015,590000,5,3,3480,6625,2,0,0,3,8,3480,0,2012,0,98059,47.4815,-122.153,2800,9400
5680000750,7/30/2014,385000,3,3.5,1900,4805,2,0,0,3,8,1560,340,1999,0,98108,47.5686,-122.315,1360,4800
333100265,9/24/2014,1.25E+06,4,3.25,3160,10043,2,0,2,3,9,3160,0,2011,0,98034,47.7001,-122.238,3450,10043
3530490031,9/24/2014,202200,2,1.75,1330,2159,1,0,0,4,8,1330,0,1979,0,98198,47.3822,-122.32,1220,3679
6400700230,3/11/2015,450000,3,2.25,1420,13468,1,0,0,3,7,960,460,1976,0,98033,47.6693,-122.176,1480,10980
322069010,5/8/2015,435000,3,2,2570,233481,1.5,0,0,4,8,2570,0,1986,0,98038,47.4199,-122.034,2280,157687
2722059013,2/4/2015,550000,2,1,1270,43560,1,0,0,4,5,1270,0,1908,0,98042,47.3651,-122.165,1870,6960
3878900815,5/4/2015,361000,3,2.25,2470,5650,1,0,2,3,7,1550,920,1973,0,98178,47.5072,-122.252,1660,5650
2600010330,1/20/2015,760000,4,2.25,2590,12600,2,0,0,3,9,2590,0,1979,0,98006,47.5566,-122.162,2620,11050
3889100027,6/16/2014,902000,4,2.5,3030,8507,2,0,0,3,9,3030,0,2003,0,98033,47.6675,-122.176,2570,8830
3505100297,4/11/2015,505000,3,1.75,1240,4550,1.5,0,0,4,7,1240,0,1951,0,98116,47.5803,-122.398,2110,5700
5560001130,2/25/2015,200000,3,1,1040,8925,1,0,0,4,6,1040,0,1961,0,98023,47.3265,-122.335,1040,8925
1311910300,2/4/2015,260000,5,2.25,2320,6375,1,0,0,4,7,1270,1050,1967,0,98001,47.3351,-122.282,1760,7600
7518505160,9/25/2014,417000,2,1,1190,5100,1.5,0,0,2,7,1190,0,1928,0,98117,47.6773,-122.382,1920,5100
2115510330,2/2/2015,287500,3,2.25,2030,8690,1,0,0,4,8,1360,670,1986,0,98023,47.3185,-122.391,1720,8800
3955500100,4/7/2015,450000,3,1.5,1390,10530,1,0,0,3,7,1390,0,1961,0,98033,47.7025,-122.196,1750,10530
2771104965,1/30/2015,825000,2,1.75,2050,4000,1.5,0,2,3,8,2050,0,1979,0,98119,47.6415,-122.373,1940,4000
5317100530,8/27/2014,1.48E+06,4,3,3050,6179,2,0,0,4,9,2330,720,1926,0,98112,47.6253,-122.284,3020,6505
3336002215,2/25/2015,319950,2,1,1240,5500,1.5,0,0,3,6,1240,0,1921,0,98118,47.5257,-122.263,1520,5500
9408300180,8/28/2014,682000,4,2.5,3030,30000,2,0,0,4,9,3030,0,1981,0,98072,47.7468,-122.112,2600,34932
2770604575,5/6/2015,560000,3,1.75,1930,6000,1,0,0,3,8,1130,800,1956,0,98119,47.6516,-122.375,1870,6000
7305900082,12/30/2014,350000,3,1.75,1490,10344,1,0,0,3,7,1490,0,1985,0,98155,47.7517,-122.326,1450,8632
8661000148,10/28/2014,270000,3,2,1510,10215,1,0,0,4,7,1510,0,1995,0,98022,47.2078,-122.003,1370,8902
7968460230,3/5/2015,284000,3,1.75,1320,35100,1,0,0,3,7,1320,0,1990,0,98092,47.312,-122.129,1660,35100
827000110,7/14/2014,308000,4,2.5,2330,4606,2,0,0,3,8,2330,0,2004,0,98031,47.3934,-122.184,2330,5783
3390600025,5/29/2014,450000,4,2,2240,7725,1,0,0,5,7,1120,1120,1956,0,98106,47.5331,-122.365,1340,6300
1026069172,6/18/2014,540000,4,2.5,2050,34222,2,0,0,4,8,2050,0,1989,0,98077,47.7572,-122.022,2240,51400
1226039103,6/10/2014,380000,4,1.5,1680,11123,1,0,0,3,7,1130,550,1959,0,98177,47.7565,-122.361,1770,10103
2125079054,2/24/2015,522500,4,2.75,2200,122403,1.5,0,0,3,7,2200,0,1971,0,98014,47.6301,-121.911,1710,74487
1545807810,10/21/2014,118000,1,1,670,7957,1,0,0,4,6,670,0,1978,0,98038,47.3594,-122.056,1600,7957
7205500120,4/23/2015,280400,4,1.75,1730,7210,1,0,0,4,7,1010,720,1968,0,98003,47.354,-122.315,1620,7210
924069176,9/3/2014,710000,4,2.75,2710,41811,1.5,0,0,4,8,1690,1020,1995,0,98075,47.5836,-122.046,2110,35656
4045500620,9/10/2014,720000,3,3.25,3410,25741,2,0,0,4,8,3410,0,1993,0,98014,47.6929,-121.868,1660,25865
8146100325,5/5/2014,787000,3,1.75,1330,7500,1,0,0,3,8,1330,0,1961,0,98004,47.6074,-122.195,1690,7800
8663240180,3/30/2015,537000,4,2.5,1990,2660,2,0,0,3,8,1990,0,2012,0,98034,47.732,-122.178,1990,2665
2087700115,11/3/2014,650000,2,1.5,1900,4450,1,0,0,5,7,1500,400,1916,0,98144,47.5834,-122.293,2130,5000
7973202225,1/6/2015,154200,4,1,1310,8640,1,0,0,3,6,910,400,1948,0,98146,47.5104,-122.342,1310,8640
2557000090,1/15/2015,238000,4,2.5,1690,7260,1,0,0,3,7,1080,610,1979,0,98023,47.3001,-122.368,1690,7700
3500100209,8/4/2014,285650,3,1,1040,8199,1,0,0,3,7,1040,0,1953,0,98155,47.7348,-122.302,1420,8200
7234601166,8/7/2014,485500,2,1.5,1340,1286,2,0,0,3,8,1190,150,2006,0,98122,47.617,-122.309,1460,1245
3972900215,1/26/2015,315000,2,1,1120,7350,1,0,0,3,7,1120,0,1942,0,98155,47.7648,-122.31,1320,7545
1924059029,6/17/2014,4.67E+06,5,6.75,9640,13068,1,1,4,3,12,4820,4820,1983,2009,98040,47.557,-122.21,3270,10454
3900500110,11/17/2014,627000,3,2,2310,10525,2,0,0,5,7,2310,0,1965,0,98033,47.6727,-122.174,1430,10523
5561000600,4/10/2015,525000,3,2.5,2190,34528,2,0,0,3,8,2190,0,1994,0,98027,47.4594,-121.986,2460,37901
3589500315,9/19/2014,526000,3,3.25,1220,1281,2,0,0,3,8,930,290,2014,0,98105,47.67,-122.317,1303,3810
3658700690,3/27/2015,480000,3,1.5,1200,3060,1,0,0,4,7,1060,140,1910,0,98115,47.679,-122.315,1410,3060
4054560120,10/8/2014,970000,3,3.5,3840,53696,2,0,0,3,9,3840,0,1996,0,98077,47.7322,-122.035,3810,35181
3918400123,8/11/2014,640000,4,2.5,2460,9973,1,0,0,4,8,1560,900,1965,0,98177,47.7133,-122.361,1830,7200
2592300450,6/27/2014,279000,3,2.5,1630,7950,1,0,0,3,8,1320,310,1985,0,98042,47.4224,-122.159,1650,7952
123039424,7/10/2014,303000,2,2,970,9750,1,0,0,5,6,970,0,1940,0,98146,47.5073,-122.372,1850,9000
8068000730,6/25/2014,315000,4,2,1780,5336,1.5,0,0,5,6,930,850,1918,0,98178,47.5094,-122.263,1910,10304
7461420230,3/25/2015,336500,4,1.75,1760,7268,1,0,0,4,7,1080,680,1979,0,98058,47.4267,-122.148,1830,8786
1443501020,11/13/2014,163250,2,1,770,8150,1,0,0,3,6,770,0,1951,0,98118,47.5324,-122.275,1140,8550
3798000165,2/18/2015,444950,3,1,1760,6927,1,0,0,3,7,1050,710,1962,0,98011,47.7623,-122.2,2060,9120
730000085,8/1/2014,285000,2,1,990,2446,2,0,0,3,7,990,0,1998,0,98144,47.5919,-122.297,1260,2805
2061100265,3/17/2015,370000,2,1,1250,4960,1,0,0,3,7,940,310,1938,0,98115,47.6893,-122.325,2030,7440
1683900040,12/15/2014,330000,3,2.25,1440,5150,2,0,0,3,7,1440,0,1997,0,98106,47.5456,-122.356,1530,5238
3959401880,8/20/2014,395000,2,2,1960,4018,1,0,0,5,7,980,980,1950,0,98108,47.5629,-122.32,1240,4641
2124049160,4/16/2015,440000,6,3,2510,5310,1,0,0,4,7,1460,1050,1944,0,98108,47.5533,-122.304,1390,5407
7708180040,5/3/2014,625000,4,2.75,2920,6605,2,0,0,3,8,2920,0,2012,0,98059,47.4909,-122.144,3030,6605
1422300100,9/29/2014,435000,3,2.5,1730,46638,2,0,0,3,8,1730,0,1991,0,98045,47.4614,-121.709,1750,35508
255550230,11/18/2014,299950,3,2.5,1570,2577,2,0,0,3,7,1570,0,2005,0,98019,47.7456,-121.984,1970,2952
1370804480,9/29/2014,560000,2,1.75,970,4233,1,0,0,4,7,970,0,1944,0,98199,47.6384,-122.4,1340,4233
5104511590,5/20/2014,380000,4,3,2800,9764,2,0,0,3,8,2800,0,2002,0,98038,47.3543,-122.012,3610,8194
1498302783,5/19/2014,333000,4,2,1580,7800,2,0,0,2,6,1580,0,1906,0,98144,47.5848,-122.302,1190,4440
1623800300,6/10/2014,499000,2,1,1220,3000,1,0,0,3,7,920,300,1926,0,98117,47.6823,-122.365,1270,3000
5649600266,2/24/2015,386000,3,1.5,1550,8000,1,0,0,3,6,1330,220,1980,0,98118,47.5536,-122.286,1150,5150
2968801075,9/22/2014,320600,3,2,1220,7620,1,0,0,3,6,720,500,1947,2014,98166,47.4564,-122.352,1640,7620
1923039089,6/10/2014,285000,2,2,1651,18200,1,0,0,3,6,1651,0,1946,0,98070,47.4621,-122.461,1510,89595
4006000183,9/9/2014,450000,7,4,3150,7800,2,0,0,3,8,3150,0,2013,0,98118,47.5259,-122.279,1880,6000
9183700845,12/18/2014,175000,2,1,800,7150,1,0,0,3,5,800,0,1933,0,98030,47.3788,-122.224,1220,8019
9558050360,4/21/2015,544800,5,2.75,3190,5857,2,0,0,3,9,3190,0,2004,0,98058,47.4575,-122.119,3100,5857
1683600120,1/21/2015,220000,3,1.75,1720,7587,1,0,0,4,7,1140,580,1981,0,98092,47.3175,-122.182,1120,7287
1604601570,9/5/2014,374000,2,2.25,1100,1695,2,0,0,3,9,1100,0,2009,0,98118,47.5663,-122.289,1100,3082
2787460720,2/27/2015,200000,3,2,1010,7896,1,0,0,3,7,1010,0,1984,0,98031,47.4046,-122.181,1540,7896
2787460720,5/6/2015,259950,3,2,1010,7896,1,0,0,3,7,1010,0,1984,0,98031,47.4046,-122.181,1540,7896
6386700300,7/22/2014,255000,4,2.75,1760,9222,1,0,0,3,7,1140,620,1971,0,98023,47.3099,-122.362,1800,9222
2297400090,3/23/2015,447000,3,1.75,1400,6750,1,0,0,3,7,1040,360,1975,0,98034,47.717,-122.226,1860,7480
2420069278,3/19/2015,287000,3,2.5,1820,8722,1.5,0,0,3,7,1820,0,1926,2008,98022,47.2137,-121.989,1480,12285
7276100145,9/30/2014,344950,3,2,1470,6950,1,0,0,5,6,1470,0,1932,0,98133,47.7619,-122.343,1660,5065
2475900850,10/10/2014,212000,2,1,770,7000,1,0,0,3,6,770,0,1921,0,98024,47.5654,-121.89,1100,8777
3760100100,7/23/2014,425000,5,2.75,1340,11583,1,0,0,3,7,1190,150,1962,0,98034,47.709,-122.214,1950,10514
7849202585,9/4/2014,170000,1,1,480,4560,1,0,0,3,5,480,0,1922,0,98065,47.5253,-121.826,890,4803
6430500291,2/12/2015,565000,3,1,1260,4080,1.5,0,0,4,7,1260,0,1928,0,98103,47.6893,-122.354,1130,3876
8151600701,6/23/2014,234000,2,1,870,11100,1,0,0,3,6,870,0,1940,0,98146,47.5038,-122.364,1370,10404
2597450620,10/9/2014,1.51E+06,3,2.5,4010,12105,1,0,3,5,11,2600,1410,1983,0,98006,47.554,-122.151,4010,15081
1099900120,1/26/2015,345000,3,2.5,2340,8414,1,0,0,3,7,1280,1060,1993,0,98188,47.4685,-122.265,2340,7268
7853340450,4/27/2015,415000,3,2.75,1770,3172,2,0,0,3,8,1770,0,2009,0,98065,47.5164,-121.878,1760,2891
5652600065,10/10/2014,760000,5,1.75,2660,10637,1.5,0,0,5,7,1670,990,1922,0,98115,47.6945,-122.292,1570,6825
6114400142,2/26/2015,484000,5,2.5,3600,20001,2,0,0,4,9,3600,0,1976,0,98166,47.4484,-122.339,2860,21780
3630050180,9/26/2014,360000,2,1.75,1230,1107,2,0,0,3,8,1230,0,2006,0,98029,47.5475,-121.999,1380,1107
1853000300,2/24/2015,875000,3,2.75,3270,39586,1.5,0,0,3,11,3270,0,1988,0,98077,47.731,-122.078,3480,35998
3585900785,5/14/2014,930000,3,2.5,3100,20553,1,0,0,3,10,3100,0,1954,0,98177,47.7635,-122.377,3000,22302
1545801970,5/16/2014,250000,3,2,1900,6660,1,0,0,5,7,950,950,1966,0,98038,47.3594,-122.054,1690,8111
7853340610,4/21/2015,394000,2,2,1750,2731,2,0,0,3,8,1750,0,2012,0,98065,47.5169,-121.878,1650,2731
8562900590,1/22/2015,865000,4,3.5,3380,11270,2,0,1,3,9,2160,1220,2007,0,98074,47.6124,-122.06,2910,11214
9422400035,9/12/2014,477500,2,2,2090,6000,2,0,1,3,7,2090,0,1918,1985,98116,47.5732,-122.413,1600,5400
9273200115,12/17/2014,1.25E+06,4,2.75,4120,12500,1,0,4,4,8,2060,2060,1947,0,98116,47.5914,-122.385,3680,5000
3971700937,8/27/2014,270000,3,1.75,1260,7500,1,0,0,3,6,840,420,1947,0,98155,47.772,-122.323,1340,7500
1508210230,4/28/2015,567000,3,2.25,1800,6875,1,0,0,4,8,1230,570,1974,0,98052,47.6773,-122.11,1800,8749
5249803550,6/2/2014,635000,3,2.5,1960,7200,1,0,0,4,8,980,980,1940,0,98118,47.5655,-122.27,1440,7200
4218400100,9/11/2014,1.87E+06,6,2.75,4460,6952,2.5,0,2,4,10,3460,1000,1930,0,98105,47.6626,-122.269,2750,4769
1424100100,6/10/2014,183000,3,1.75,1330,9200,1,0,0,4,7,1330,0,1973,0,98092,47.2916,-122.185,1590,9200
7861000021,4/29/2015,309933,3,1.75,1820,78408,1,0,0,3,6,1220,600,1950,0,98042,47.3364,-122.128,1340,78408
7856601110,3/25/2015,945800,4,2.75,3360,9100,1,0,0,4,8,1760,1600,1973,0,98006,47.5641,-122.149,2620,8925
1121039059,5/22/2014,503000,2,1.75,2860,59612,1,1,4,3,8,1510,1350,1948,2003,98023,47.3276,-122.389,2720,59612
522059172,8/14/2014,220000,3,1,1460,10200,1,0,0,4,7,1460,0,1957,0,98055,47.4238,-122.197,1460,8500
8594400110,4/1/2015,335000,3,1.75,1900,36769,1,0,0,3,8,1900,0,1987,0,98092,47.3041,-122.066,1950,35847
9201000120,4/22/2015,650000,3,2.25,1790,9927,1,0,2,4,7,1240,550,1969,0,98075,47.5822,-122.077,2610,10700
1822059440,2/3/2015,511000,4,3.5,3100,7600,2,0,0,3,10,3100,0,2005,0,98031,47.3892,-122.215,3350,7638
1623089039,12/17/2014,275000,2,1,900,57063,1,0,0,4,6,900,0,1938,0,98045,47.4735,-121.786,1440,268765
452001570,4/3/2015,576250,2,1.75,1530,5000,2,0,0,4,7,1260,270,1989,0,98107,47.6755,-122.37,1470,5000
1724069079,3/19/2015,1.45E+06,2,3.25,2070,3128,2,1,3,3,9,1760,310,1988,0,98075,47.5686,-122.06,2740,3568
3141600210,6/19/2014,186000,3,2,1340,4320,1,0,0,3,5,920,420,1912,1993,98002,47.299,-122.228,980,6480
1797500530,5/5/2015,655100,1,1,1220,4160,1,0,0,3,7,1220,0,1922,0,98115,47.6746,-122.315,1970,4200
7300400580,5/5/2014,328000,4,2.5,2370,6500,2,0,0,3,9,2370,0,1998,0,98092,47.3328,-122.173,2590,6137
1826049442,3/10/2015,441000,3,2.5,1890,11036,1,0,0,3,8,1460,430,1973,0,98133,47.7426,-122.354,2040,7524
2525000220,4/14/2015,370000,3,1.75,1480,7725,1.5,0,0,4,7,1480,0,1981,0,98059,47.483,-122.163,1720,8379
191100665,4/13/2015,630000,2,1,1050,8382,1,0,0,3,7,1050,0,1959,0,98040,47.5627,-122.221,2400,9525
5634500201,4/14/2015,470500,4,2.25,2070,14000,1,0,0,3,7,1720,350,1958,0,98028,47.7484,-122.237,1690,14444
795000405,4/13/2015,285950,2,1,1170,6000,1,0,0,3,6,1170,0,1948,0,98168,47.5033,-122.331,1130,7500
1300300730,3/24/2015,698000,3,1.5,1090,7200,1,0,0,4,7,1090,0,1958,0,98040,47.5817,-122.241,2010,8982
1862900040,6/26/2014,268000,3,2.5,1650,6684,2,0,0,3,7,1650,0,1991,0,98031,47.4051,-122.184,1850,7048
9279700150,2/12/2015,1.63E+06,4,3.75,4410,8112,3,0,4,3,11,3570,840,2003,0,98116,47.5888,-122.392,2770,5750
322059311,3/30/2015,355000,4,2.5,1780,15000,2,0,0,2,7,1780,0,1993,0,98058,47.4239,-122.153,2005,9680
3333002710,9/17/2014,299000,3,1,1550,8778,1,0,0,3,7,1250,300,1952,0,98118,47.5413,-122.281,2120,7268
1257200115,5/21/2014,1.00E+06,4,2.75,2290,6120,2,0,0,4,7,2170,120,1926,0,98115,47.6746,-122.327,1910,4590
9183703045,4/20/2015,275000,4,2,2220,8229,1.5,0,0,4,7,2220,0,1958,0,98030,47.3722,-122.22,1660,8396
7899800905,5/3/2015,475000,3,1.75,1150,10240,1,0,0,3,6,1030,120,1918,0,98106,47.5222,-122.357,1270,2566
7215400770,6/23/2014,260000,4,2.5,2000,37045,2,0,0,3,8,2000,0,1989,0,98042,47.3398,-122.071,2390,36868
1139000215,7/18/2014,416000,2,1.75,1270,7560,1.5,0,0,4,7,1270,0,1932,0,98133,47.7083,-122.357,1480,7560
9218400088,11/19/2014,495000,5,1,1810,11205,1.5,0,2,3,7,1810,0,1915,0,98178,47.5099,-122.262,1860,7965
9455200596,1/14/2015,357500,3,1,1450,8100,1,0,0,3,6,1450,0,1952,0,98125,47.7027,-122.289,1450,7800
510002506,8/25/2014,459500,2,1.5,1170,1079,3,0,0,3,7,1170,0,2003,0,98103,47.6607,-122.333,1170,1116
7212680850,9/3/2014,258000,3,2.5,1730,6930,2,0,0,3,8,1730,0,1994,0,98003,47.2621,-122.308,1780,6930
5229300085,4/11/2015,600000,3,2.25,2680,98445,1,0,0,5,8,2680,0,1962,0,98059,47.5015,-122.108,2340,98445
7436000205,9/19/2014,665000,3,1,1260,24550,1.5,0,2,4,7,1260,0,1937,0,98136,47.5442,-122.396,2500,12320
425200205,10/3/2014,165000,3,1.5,1020,10152,1,0,0,5,6,1020,0,1959,0,98056,47.4971,-122.168,1320,8892
7138200150,5/18/2014,297000,5,2.5,1970,8605,2,0,0,4,7,1970,0,1994,0,98022,47.1944,-122.013,1970,8460
1782000180,10/23/2014,350000,2,1,830,5100,1,0,0,4,7,830,0,1942,0,98126,47.5259,-122.379,1220,5100
3623500205,5/13/2014,2.45E+06,4,4.5,5030,11023,2,0,2,3,11,3250,1780,2008,0,98040,47.5722,-122.236,3640,11490
1423200110,5/13/2015,180000,2,1,800,9450,1,0,0,3,6,800,0,1958,0,98058,47.4563,-122.184,1090,9450
797000256,4/7/2015,339950,3,1.75,1330,12092,1,0,0,4,6,720,610,1981,0,98168,47.5102,-122.324,1770,11770
9357000215,1/27/2015,365000,3,1,1030,4700,1,0,0,3,7,1030,0,1952,0,98146,47.5118,-122.377,1030,4700
2526069095,6/5/2014,955000,4,4.25,5660,193593,2,0,0,3,10,4100,1560,2001,0,98019,47.7064,-121.981,3620,207141
6908200650,5/27/2014,732000,3,2.5,2330,1987,2,0,4,3,9,1410,920,2004,0,98107,47.6735,-122.405,2640,5250
5021900175,6/16/2014,500000,3,1.75,1540,10800,1,0,0,5,6,770,770,1947,0,98040,47.5763,-122.222,2020,10800
4038700220,2/13/2015,610000,6,2.75,2040,8560,1,0,2,4,7,1100,940,1961,0,98008,47.616,-122.115,2230,8560
9455200205,6/4/2014,525000,3,2,1540,7800,1,0,0,3,8,1540,0,2004,0,98125,47.7041,-122.288,1510,7800
5379804470,6/17/2014,170000,4,1,1920,13787,1,0,0,4,7,1220,700,1966,0,98188,47.4502,-122.277,1490,11200
2517000150,7/13/2014,300000,3,2.5,1870,3439,2,0,0,3,7,1870,0,2005,0,98042,47.3992,-122.163,2190,4029
9264930770,10/29/2014,389500,5,3.5,2960,12527,2,0,0,3,9,1940,1020,1986,0,98023,47.3134,-122.35,2210,10952
4197400043,2/19/2015,330000,3,1.5,1690,10250,1,0,0,4,7,1690,0,1955,0,98166,47.4531,-122.344,1990,11084
2329800330,11/14/2014,269950,3,2.25,1610,7187,2,0,0,3,7,1610,0,1988,0,98042,47.3764,-122.117,1640,7194
7899800450,8/28/2014,107000,2,1,670,4720,1,0,0,4,6,670,0,1948,0,98106,47.5243,-122.358,1480,4720
2895110062,12/2/2014,249000,3,1,1752,14626,2,0,2,3,8,1752,0,2005,0,98032,47.3755,-122.278,1800,9000
3448001285,8/18/2014,442500,4,2,1540,5920,1.5,0,0,5,7,1540,0,1935,0,98125,47.7148,-122.301,1630,6216
521079025,4/17/2015,579000,3,2.5,3160,286181,2,0,3,3,9,3160,0,2002,0,98010,47.3401,-121.946,2110,94663
624069098,1/21/2015,621500,3,1.75,2570,39634,2,0,0,3,8,2570,0,1984,0,98075,47.596,-122.08,2990,39634
2946003580,11/19/2014,203000,3,1.5,1370,7500,1,0,0,3,7,1080,290,1958,0,98198,47.4167,-122.322,1400,7500
7227500450,9/9/2014,222900,2,1,860,5800,1,0,0,5,5,860,0,1942,0,98056,47.4979,-122.183,900,6000
2322069100,4/9/2015,453000,2,1.5,1680,17400,1.5,0,0,3,7,1680,0,1991,0,98038,47.3836,-122.006,1610,27600
2144800615,6/25/2014,190000,1,0.75,930,29258,1,0,0,3,6,930,0,1941,0,98178,47.4837,-122.236,2000,18321
1432900150,4/6/2015,320000,4,1.75,1820,7381,1,0,0,5,7,1150,670,1962,0,98058,47.4567,-122.171,1610,8462
7942601810,12/10/2014,733500,3,1.5,2120,4370,1.5,0,0,3,8,2120,0,1904,0,98122,47.606,-122.307,1960,5120
7302900090,2/18/2015,555000,4,2.25,3330,21785,2,0,0,3,9,3330,0,1994,0,98059,47.4725,-122.136,3330,21796
2310050110,12/15/2014,364950,3,2.25,2520,6170,2,0,0,3,7,1850,670,2003,0,98038,47.3522,-122.042,2260,6967
6743700090,11/20/2014,490000,3,1.75,1560,9247,1,0,0,3,7,1160,400,1989,0,98033,47.6954,-122.174,1690,8772
3935900093,4/27/2015,688000,5,1.75,2250,13526,1,0,1,3,8,1350,900,1957,0,98125,47.7108,-122.279,2580,10078
123039279,7/11/2014,165000,2,1,640,7768,1,0,0,3,6,640,0,1942,0,98106,47.515,-122.359,840,7424
4307350730,11/13/2014,506000,5,3.75,3880,8370,2,0,0,4,7,3880,0,2004,0,98056,47.4811,-122.179,2160,4651
1954700610,12/9/2014,2.19E+06,3,2.25,3360,7108,2,0,0,3,10,2770,590,1905,2004,98112,47.6187,-122.284,3450,8558
8155500110,4/29/2015,754000,5,1.75,2350,7800,1,0,0,4,8,1510,840,1968,0,98008,47.6225,-122.107,2220,8400
7129303045,4/17/2015,949950,5,2.5,2340,1989,2,1,4,3,8,2340,0,1959,0,98118,47.5193,-122.257,2200,3230
6021503451,8/22/2014,443600,3,2.5,1430,1056,3,0,0,3,8,1430,0,2003,0,98117,47.684,-122.388,1310,2135
3793400360,8/14/2014,380600,3,2.5,1920,12244,2,0,0,3,7,1920,0,1998,0,98019,47.7256,-121.97,1920,11859
7504101280,1/26/2015,722800,3,3.25,4330,14600,2,0,0,3,10,3630,700,1985,0,98074,47.6341,-122.044,3220,12672
3331500121,2/10/2015,342888,2,1,790,5150,1,0,0,4,6,790,0,1948,0,98118,47.5528,-122.272,1460,5150
438000015,9/16/2014,555000,4,1.75,2350,5946,1,0,2,3,8,1350,1000,1957,0,98115,47.6879,-122.298,2060,6000
5366200205,6/3/2014,613000,3,2.5,1350,3068,2,0,0,3,7,1350,0,1991,0,98122,47.6099,-122.293,1900,4000
2026049067,7/2/2014,480000,3,2,1470,10052,1,0,0,4,8,1470,0,1956,0,98125,47.726,-122.316,1480,9780
3885808035,3/16/2015,619500,6,1.5,1680,5202,1.5,0,0,2,7,1680,0,1911,0,98033,47.6798,-122.206,1890,5500
1494300040,6/24/2014,437000,4,2.5,1890,8505,1,0,0,3,8,1290,600,1980,0,98052,47.6796,-122.115,1720,9600
6071200195,4/8/2015,621000,4,2.5,2030,9905,1,0,0,4,8,2030,0,1959,0,98006,47.5518,-122.184,2130,10008
1257202215,7/14/2014,810000,4,1.75,1760,4080,1.5,0,0,4,8,1760,0,1906,0,98103,47.675,-122.331,1760,6120
5589300145,5/27/2014,415000,3,2.25,1950,8868,1,0,0,3,7,1350,600,1964,0,98155,47.7538,-122.312,1300,8880
293000145,11/13/2014,250000,4,1,1440,7404,1,0,0,3,6,1080,360,1918,0,98126,47.5328,-122.379,1620,7436
4315701163,4/13/2015,585000,3,1.5,2230,6000,1,0,1,3,8,1260,970,1968,0,98136,47.5373,-122.395,2120,7200
6163900981,5/28/2014,220000,3,1,1180,5002,1.5,0,0,3,7,1180,0,1946,0,98155,47.7529,-122.324,1470,8410
4157600120,4/22/2015,580000,5,2.5,2500,11900,1,0,0,3,7,1400,1100,1963,0,98007,47.5915,-122.132,2820,11900
3262301355,7/25/2014,1.32E+06,3,2.75,2680,20104,1,0,0,5,9,1820,860,1964,0,98039,47.6304,-122.234,3060,19837
4376700330,8/1/2014,675000,4,2.5,2040,9225,1,0,0,5,8,1610,430,1968,0,98052,47.636,-122.097,1730,9225
8691370330,10/29/2014,695000,4,2.75,2660,7389,2,0,0,3,9,2660,0,2002,0,98075,47.5993,-121.977,2820,7388
5078400090,12/9/2014,915000,5,2.75,2580,7630,1,0,0,4,7,1730,850,1954,0,98004,47.6226,-122.205,2040,7717
5272200040,11/21/2014,375000,3,1,1000,6947,1,0,0,4,7,1000,0,1947,0,98125,47.7142,-122.319,1000,6947
2997800015,4/7/2015,500000,3,1.5,1330,1265,2,0,0,3,8,1140,190,2008,0,98116,47.5773,-122.409,1330,1264
2780900220,12/26/2014,335000,2,2,1420,5185,1,0,0,3,7,1420,0,2004,0,98038,47.3543,-122.022,2140,4890
4463400195,7/18/2014,170000,2,1,1280,21750,1.5,0,0,5,6,1280,0,1912,0,98001,47.3096,-122.241,1520,21750
844001485,4/29/2015,320900,5,2.5,2200,8500,1,0,0,4,7,1400,800,1971,0,98010,47.3073,-122.006,1360,8855
8123450300,3/6/2015,508000,3,1.75,1800,8462,1,0,0,3,8,1440,360,1978,0,98052,47.6623,-122.141,2210,8436
7137800300,7/8/2014,228950,3,1.75,1200,9085,1,0,0,4,7,1200,0,1968,0,98023,47.2795,-122.353,1200,9085
7972600910,5/7/2015,433000,4,2,1840,4760,1.5,0,0,4,6,1080,760,1929,0,98106,47.5297,-122.349,1170,5950
7452500770,9/8/2014,267500,2,1,960,5150,1,0,0,5,6,960,0,1951,0,98126,47.5201,-122.372,1010,5000
5250300035,10/8/2014,910000,4,1.5,2890,9000,2,0,4,3,8,2090,800,1939,0,98118,47.5682,-122.274,2550,8400
9517200610,3/3/2015,370000,3,1.75,1290,10117,1,0,0,3,7,1290,0,1984,0,98072,47.7598,-122.146,1770,11839
952004570,12/6/2014,320000,2,1,1140,3834,1.5,0,0,3,6,1140,0,1911,0,98126,47.5642,-122.378,1190,5750
